image,mask,case,slice
experiments\preprocessed_debug\images\adc_s121.png,experiments\preprocessed_debug\masks\adc_s121.png,adc,121
experiments\preprocessed_debug\images\adc_s122.png,experiments\preprocessed_debug\masks\adc_s122.png,adc,122
experiments\preprocessed_debug\images\adc_s123.png,experiments\preprocessed_debug\masks\adc_s123.png,adc,123
experiments\preprocessed_debug\images\adc_s124.png,experiments\preprocessed_debug\masks\adc_s124.png,adc,124
experiments\preprocessed_debug\images\adc_s125.png,experiments\preprocessed_debug\masks\adc_s125.png,adc,125
experiments\preprocessed_debug\images\adc_s126.png,experiments\preprocessed_debug\masks\adc_s126.png,adc,126
experiments\preprocessed_debug\images\adc_s127.png,experiments\preprocessed_debug\masks\adc_s127.png,adc,127
experiments\preprocessed_debug\images\adc_s128.png,experiments\preprocessed_debug\masks\adc_s128.png,adc,128
experiments\preprocessed_debug\images\adc_s129.png,experiments\preprocessed_debug\masks\adc_s129.png,adc,129
experiments\preprocessed_debug\images\adc_s130.png,experiments\preprocessed_debug\masks\adc_s130.png,adc,130
experiments\preprocessed_debug\images\adc_s131.png,experiments\preprocessed_debug\masks\adc_s131.png,adc,131
experiments\preprocessed_debug\images\adc_s132.png,experiments\preprocessed_debug\masks\adc_s132.png,adc,132
experiments\preprocessed_debug\images\adc_s133.png,experiments\preprocessed_debug\masks\adc_s133.png,adc,133
experiments\preprocessed_debug\images\adc_s134.png,experiments\preprocessed_debug\masks\adc_s134.png,adc,134
experiments\preprocessed_debug\images\adc_s135.png,experiments\preprocessed_debug\masks\adc_s135.png,adc,135
experiments\preprocessed_debug\images\adc_s136.png,experiments\preprocessed_debug\masks\adc_s136.png,adc,136
experiments\preprocessed_debug\images\adc_s137.png,experiments\preprocessed_debug\masks\adc_s137.png,adc,137
experiments\preprocessed_debug\images\adc_s138.png,experiments\preprocessed_debug\masks\adc_s138.png,adc,138
experiments\preprocessed_debug\images\adc_s139.png,experiments\preprocessed_debug\masks\adc_s139.png,adc,139
experiments\preprocessed_debug\images\adc_s140.png,experiments\preprocessed_debug\masks\adc_s140.png,adc,140
experiments\preprocessed_debug\images\adc_s141.png,experiments\preprocessed_debug\masks\adc_s141.png,adc,141
experiments\preprocessed_debug\images\adc_s142.png,experiments\preprocessed_debug\masks\adc_s142.png,adc,142
experiments\preprocessed_debug\images\adc_s143.png,experiments\preprocessed_debug\masks\adc_s143.png,adc,143
experiments\preprocessed_debug\images\adc_s144.png,experiments\preprocessed_debug\masks\adc_s144.png,adc,144
experiments\preprocessed_debug\images\adc_s145.png,experiments\preprocessed_debug\masks\adc_s145.png,adc,145
experiments\preprocessed_debug\images\adc_s146.png,experiments\preprocessed_debug\masks\adc_s146.png,adc,146
experiments\preprocessed_debug\images\adc_s147.png,experiments\preprocessed_debug\masks\adc_s147.png,adc,147
experiments\preprocessed_debug\images\adc_s148.png,experiments\preprocessed_debug\masks\adc_s148.png,adc,148
experiments\preprocessed_debug\images\adc_s149.png,experiments\preprocessed_debug\masks\adc_s149.png,adc,149
experiments\preprocessed_debug\images\adc_s150.png,experiments\preprocessed_debug\masks\adc_s150.png,adc,150
experiments\preprocessed_debug\images\adc_s151.png,experiments\preprocessed_debug\masks\adc_s151.png,adc,151
experiments\preprocessed_debug\images\adc_s152.png,experiments\preprocessed_debug\masks\adc_s152.png,adc,152
experiments\preprocessed_debug\images\adc_s153.png,experiments\preprocessed_debug\masks\adc_s153.png,adc,153
experiments\preprocessed_debug\images\adc_s154.png,experiments\preprocessed_debug\masks\adc_s154.png,adc,154
experiments\preprocessed_debug\images\adc_s155.png,experiments\preprocessed_debug\masks\adc_s155.png,adc,155
experiments\preprocessed_debug\images\adc_s156.png,experiments\preprocessed_debug\masks\adc_s156.png,adc,156
experiments\preprocessed_debug\images\adc_s157.png,experiments\preprocessed_debug\masks\adc_s157.png,adc,157
experiments\preprocessed_debug\images\adc_s158.png,experiments\preprocessed_debug\masks\adc_s158.png,adc,158
experiments\preprocessed_debug\images\adc_s159.png,experiments\preprocessed_debug\masks\adc_s159.png,adc,159
experiments\preprocessed_debug\images\adc_s160.png,experiments\preprocessed_debug\masks\adc_s160.png,adc,160
experiments\preprocessed_debug\images\adc_s161.png,experiments\preprocessed_debug\masks\adc_s161.png,adc,161
experiments\preprocessed_debug\images\adc_s162.png,experiments\preprocessed_debug\masks\adc_s162.png,adc,162
experiments\preprocessed_debug\images\adc_s163.png,experiments\preprocessed_debug\masks\adc_s163.png,adc,163
experiments\preprocessed_debug\images\adc_s164.png,experiments\preprocessed_debug\masks\adc_s164.png,adc,164
experiments\preprocessed_debug\images\adc_s165.png,experiments\preprocessed_debug\masks\adc_s165.png,adc,165
experiments\preprocessed_debug\images\adc_s166.png,experiments\preprocessed_debug\masks\adc_s166.png,adc,166
experiments\preprocessed_debug\images\adc_s167.png,experiments\preprocessed_debug\masks\adc_s167.png,adc,167
experiments\preprocessed_debug\images\adc_s168.png,experiments\preprocessed_debug\masks\adc_s168.png,adc,168
experiments\preprocessed_debug\images\adc_s169.png,experiments\preprocessed_debug\masks\adc_s169.png,adc,169
experiments\preprocessed_debug\images\adc_s170.png,experiments\preprocessed_debug\masks\adc_s170.png,adc,170
experiments\preprocessed_debug\images\adc_s171.png,experiments\preprocessed_debug\masks\adc_s171.png,adc,171
experiments\preprocessed_debug\images\adc_s172.png,experiments\preprocessed_debug\masks\adc_s172.png,adc,172
experiments\preprocessed_debug\images\adc_s173.png,experiments\preprocessed_debug\masks\adc_s173.png,adc,173
experiments\preprocessed_debug\images\adc_s174.png,experiments\preprocessed_debug\masks\adc_s174.png,adc,174
experiments\preprocessed_debug\images\adc_s175.png,experiments\preprocessed_debug\masks\adc_s175.png,adc,175
experiments\preprocessed_debug\images\adc_s176.png,experiments\preprocessed_debug\masks\adc_s176.png,adc,176
experiments\preprocessed_debug\images\adc_s177.png,experiments\preprocessed_debug\masks\adc_s177.png,adc,177
experiments\preprocessed_debug\images\adc_s178.png,experiments\preprocessed_debug\masks\adc_s178.png,adc,178
experiments\preprocessed_debug\images\adc_s179.png,experiments\preprocessed_debug\masks\adc_s179.png,adc,179
experiments\preprocessed_debug\images\adc_s180.png,experiments\preprocessed_debug\masks\adc_s180.png,adc,180
experiments\preprocessed_debug\images\adc_s181.png,experiments\preprocessed_debug\masks\adc_s181.png,adc,181
experiments\preprocessed_debug\images\adc_s182.png,experiments\preprocessed_debug\masks\adc_s182.png,adc,182
experiments\preprocessed_debug\images\adc_s183.png,experiments\preprocessed_debug\masks\adc_s183.png,adc,183
experiments\preprocessed_debug\images\adc_s184.png,experiments\preprocessed_debug\masks\adc_s184.png,adc,184
experiments\preprocessed_debug\images\adc_s185.png,experiments\preprocessed_debug\masks\adc_s185.png,adc,185
experiments\preprocessed_debug\images\adc_s186.png,experiments\preprocessed_debug\masks\adc_s186.png,adc,186
experiments\preprocessed_debug\images\adc_s187.png,experiments\preprocessed_debug\masks\adc_s187.png,adc,187
experiments\preprocessed_debug\images\adc_s188.png,experiments\preprocessed_debug\masks\adc_s188.png,adc,188
experiments\preprocessed_debug\images\adc_s189.png,experiments\preprocessed_debug\masks\adc_s189.png,adc,189
experiments\preprocessed_debug\images\adc_s190.png,experiments\preprocessed_debug\masks\adc_s190.png,adc,190
experiments\preprocessed_debug\images\adc_s191.png,experiments\preprocessed_debug\masks\adc_s191.png,adc,191
experiments\preprocessed_debug\images\adc_s192.png,experiments\preprocessed_debug\masks\adc_s192.png,adc,192
experiments\preprocessed_debug\images\adc_s193.png,experiments\preprocessed_debug\masks\adc_s193.png,adc,193
experiments\preprocessed_debug\images\adc_s194.png,experiments\preprocessed_debug\masks\adc_s194.png,adc,194
experiments\preprocessed_debug\images\adc_s195.png,experiments\preprocessed_debug\masks\adc_s195.png,adc,195
experiments\preprocessed_debug\images\adc_s196.png,experiments\preprocessed_debug\masks\adc_s196.png,adc,196
experiments\preprocessed_debug\images\adc_s197.png,experiments\preprocessed_debug\masks\adc_s197.png,adc,197
experiments\preprocessed_debug\images\adc_s198.png,experiments\preprocessed_debug\masks\adc_s198.png,adc,198
experiments\preprocessed_debug\images\adc_s199.png,experiments\preprocessed_debug\masks\adc_s199.png,adc,199
experiments\preprocessed_debug\images\adc_s200.png,experiments\preprocessed_debug\masks\adc_s200.png,adc,200
experiments\preprocessed_debug\images\adc_s201.png,experiments\preprocessed_debug\masks\adc_s201.png,adc,201
experiments\preprocessed_debug\images\adc_s202.png,experiments\preprocessed_debug\masks\adc_s202.png,adc,202
experiments\preprocessed_debug\images\adc_s203.png,experiments\preprocessed_debug\masks\adc_s203.png,adc,203
experiments\preprocessed_debug\images\adc_s204.png,experiments\preprocessed_debug\masks\adc_s204.png,adc,204
experiments\preprocessed_debug\images\adc_s205.png,experiments\preprocessed_debug\masks\adc_s205.png,adc,205
experiments\preprocessed_debug\images\adc_s206.png,experiments\preprocessed_debug\masks\adc_s206.png,adc,206
experiments\preprocessed_debug\images\adc_s207.png,experiments\preprocessed_debug\masks\adc_s207.png,adc,207
experiments\preprocessed_debug\images\adc_s208.png,experiments\preprocessed_debug\masks\adc_s208.png,adc,208
experiments\preprocessed_debug\images\adc_s209.png,experiments\preprocessed_debug\masks\adc_s209.png,adc,209
experiments\preprocessed_debug\images\adc_s210.png,experiments\preprocessed_debug\masks\adc_s210.png,adc,210
experiments\preprocessed_debug\images\adc_s211.png,experiments\preprocessed_debug\masks\adc_s211.png,adc,211
experiments\preprocessed_debug\images\adc_s212.png,experiments\preprocessed_debug\masks\adc_s212.png,adc,212
experiments\preprocessed_debug\images\adc_s213.png,experiments\preprocessed_debug\masks\adc_s213.png,adc,213
experiments\preprocessed_debug\images\adc_s214.png,experiments\preprocessed_debug\masks\adc_s214.png,adc,214
experiments\preprocessed_debug\images\adc_s215.png,experiments\preprocessed_debug\masks\adc_s215.png,adc,215
experiments\preprocessed_debug\images\adc_s216.png,experiments\preprocessed_debug\masks\adc_s216.png,adc,216
experiments\preprocessed_debug\images\adc_s217.png,experiments\preprocessed_debug\masks\adc_s217.png,adc,217
experiments\preprocessed_debug\images\adc_s218.png,experiments\preprocessed_debug\masks\adc_s218.png,adc,218
experiments\preprocessed_debug\images\adc_s219.png,experiments\preprocessed_debug\masks\adc_s219.png,adc,219
experiments\preprocessed_debug\images\adc_s220.png,experiments\preprocessed_debug\masks\adc_s220.png,adc,220
experiments\preprocessed_debug\images\adc_s221.png,experiments\preprocessed_debug\masks\adc_s221.png,adc,221
experiments\preprocessed_debug\images\adc_s222.png,experiments\preprocessed_debug\masks\adc_s222.png,adc,222
experiments\preprocessed_debug\images\adc_s223.png,experiments\preprocessed_debug\masks\adc_s223.png,adc,223
experiments\preprocessed_debug\images\adc_s224.png,experiments\preprocessed_debug\masks\adc_s224.png,adc,224
experiments\preprocessed_debug\images\adc_s225.png,experiments\preprocessed_debug\masks\adc_s225.png,adc,225
experiments\preprocessed_debug\images\adc_s226.png,experiments\preprocessed_debug\masks\adc_s226.png,adc,226
experiments\preprocessed_debug\images\adc_s227.png,experiments\preprocessed_debug\masks\adc_s227.png,adc,227
experiments\preprocessed_debug\images\adc_s228.png,experiments\preprocessed_debug\masks\adc_s228.png,adc,228
experiments\preprocessed_debug\images\adc_s229.png,experiments\preprocessed_debug\masks\adc_s229.png,adc,229
experiments\preprocessed_debug\images\adc_s230.png,experiments\preprocessed_debug\masks\adc_s230.png,adc,230
experiments\preprocessed_debug\images\adc_s231.png,experiments\preprocessed_debug\masks\adc_s231.png,adc,231
experiments\preprocessed_debug\images\adc_s232.png,experiments\preprocessed_debug\masks\adc_s232.png,adc,232
experiments\preprocessed_debug\images\adc_s233.png,experiments\preprocessed_debug\masks\adc_s233.png,adc,233
experiments\preprocessed_debug\images\adc_s234.png,experiments\preprocessed_debug\masks\adc_s234.png,adc,234
experiments\preprocessed_debug\images\adc_s235.png,experiments\preprocessed_debug\masks\adc_s235.png,adc,235
experiments\preprocessed_debug\images\adc_s236.png,experiments\preprocessed_debug\masks\adc_s236.png,adc,236
experiments\preprocessed_debug\images\adc_s237.png,experiments\preprocessed_debug\masks\adc_s237.png,adc,237
experiments\preprocessed_debug\images\adc_s238.png,experiments\preprocessed_debug\masks\adc_s238.png,adc,238
experiments\preprocessed_debug\images\adc_s239.png,experiments\preprocessed_debug\masks\adc_s239.png,adc,239
experiments\preprocessed_debug\images\adc_s240.png,experiments\preprocessed_debug\masks\adc_s240.png,adc,240
experiments\preprocessed_debug\images\adc_s241.png,experiments\preprocessed_debug\masks\adc_s241.png,adc,241
experiments\preprocessed_debug\images\adc_s242.png,experiments\preprocessed_debug\masks\adc_s242.png,adc,242
experiments\preprocessed_debug\images\adc_s243.png,experiments\preprocessed_debug\masks\adc_s243.png,adc,243
experiments\preprocessed_debug\images\adc_s244.png,experiments\preprocessed_debug\masks\adc_s244.png,adc,244
experiments\preprocessed_debug\images\adc_s245.png,experiments\preprocessed_debug\masks\adc_s245.png,adc,245
experiments\preprocessed_debug\images\adc_s246.png,experiments\preprocessed_debug\masks\adc_s246.png,adc,246
experiments\preprocessed_debug\images\adc_s247.png,experiments\preprocessed_debug\masks\adc_s247.png,adc,247
experiments\preprocessed_debug\images\adc_s248.png,experiments\preprocessed_debug\masks\adc_s248.png,adc,248
experiments\preprocessed_debug\images\adc_s249.png,experiments\preprocessed_debug\masks\adc_s249.png,adc,249
experiments\preprocessed_debug\images\adc_s250.png,experiments\preprocessed_debug\masks\adc_s250.png,adc,250
experiments\preprocessed_debug\images\adc_s251.png,experiments\preprocessed_debug\masks\adc_s251.png,adc,251
experiments\preprocessed_debug\images\adc_s252.png,experiments\preprocessed_debug\masks\adc_s252.png,adc,252
experiments\preprocessed_debug\images\adc_s253.png,experiments\preprocessed_debug\masks\adc_s253.png,adc,253
experiments\preprocessed_debug\images\adc_s254.png,experiments\preprocessed_debug\masks\adc_s254.png,adc,254
experiments\preprocessed_debug\images\adc_s255.png,experiments\preprocessed_debug\masks\adc_s255.png,adc,255
experiments\preprocessed_debug\images\adc_s256.png,experiments\preprocessed_debug\masks\adc_s256.png,adc,256
experiments\preprocessed_debug\images\adc_s257.png,experiments\preprocessed_debug\masks\adc_s257.png,adc,257
experiments\preprocessed_debug\images\adc_s258.png,experiments\preprocessed_debug\masks\adc_s258.png,adc,258
experiments\preprocessed_debug\images\adc_s259.png,experiments\preprocessed_debug\masks\adc_s259.png,adc,259
experiments\preprocessed_debug\images\adc_s260.png,experiments\preprocessed_debug\masks\adc_s260.png,adc,260
experiments\preprocessed_debug\images\adc_s261.png,experiments\preprocessed_debug\masks\adc_s261.png,adc,261
experiments\preprocessed_debug\images\adc_s262.png,experiments\preprocessed_debug\masks\adc_s262.png,adc,262
experiments\preprocessed_debug\images\adc_s263.png,experiments\preprocessed_debug\masks\adc_s263.png,adc,263
experiments\preprocessed_debug\images\adc_s264.png,experiments\preprocessed_debug\masks\adc_s264.png,adc,264
experiments\preprocessed_debug\images\adc_s265.png,experiments\preprocessed_debug\masks\adc_s265.png,adc,265
experiments\preprocessed_debug\images\adc_s266.png,experiments\preprocessed_debug\masks\adc_s266.png,adc,266
experiments\preprocessed_debug\images\adc_s267.png,experiments\preprocessed_debug\masks\adc_s267.png,adc,267
experiments\preprocessed_debug\images\adc_s268.png,experiments\preprocessed_debug\masks\adc_s268.png,adc,268
experiments\preprocessed_debug\images\adc_s269.png,experiments\preprocessed_debug\masks\adc_s269.png,adc,269
experiments\preprocessed_debug\images\t2_s000.png,experiments\preprocessed_debug\masks\t2_s000.png,t2,0
experiments\preprocessed_debug\images\t2_s001.png,experiments\preprocessed_debug\masks\t2_s001.png,t2,1
experiments\preprocessed_debug\images\t2_s002.png,experiments\preprocessed_debug\masks\t2_s002.png,t2,2
experiments\preprocessed_debug\images\t2_s003.png,experiments\preprocessed_debug\masks\t2_s003.png,t2,3
experiments\preprocessed_debug\images\t2_s004.png,experiments\preprocessed_debug\masks\t2_s004.png,t2,4
experiments\preprocessed_debug\images\t2_s005.png,experiments\preprocessed_debug\masks\t2_s005.png,t2,5
experiments\preprocessed_debug\images\t2_s006.png,experiments\preprocessed_debug\masks\t2_s006.png,t2,6
experiments\preprocessed_debug\images\t2_s007.png,experiments\preprocessed_debug\masks\t2_s007.png,t2,7
